日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
7/07,證券營業員／理財專員(虎尾分公司),永豐金證券股份有限公司,雲林縣虎尾鎮新生路136號3F,"26,000",1.從財務規劃專業角度，檢視客戶現況並確認其中、長期的財務需求，並以   股票、債券、基金和保險等全方位財富管理服務平台，提供客戶最適切的   理財服務及金融產品以滿足客戶需求，達成其理財目標。2.開發財富管理客戶，達成開戶目標，並追,雲林縣虎尾鎮,經歷不拘,高中,員工2100人,6wpo7,www.104.com.tw/job/6wpo7?jobsource=jolist_c_relevance
7/07,業務人員(具企業金融經驗),微風廣場實業股份有限公司,台北市松山區復興南路一段39號,待遇面議,透過微風集團良好的工作環境，和完善的升遷考核制度，期許帶給優秀人才一個職涯的大平台，歡迎您加入我們的行列！【工作內容】1. 負責業務開發及建立客戶資料庫.2. 熟悉案件作業流程.3. 業務之推廣.4. 承辦案件撰寫、廠商照會、議價、談判、簽約.. 客戶關係維護及貸後管理.6. 執行上級交辦事項.,台北市松山區,經歷不拘,大學,員工1000人,5xf7q,www.104.com.tw/job/5xf7q?jobsource=jolist_c_relevance
7/07,【消費金融】行政工讀生(高雄),和潤企業股份有限公司,高雄市左營區,"23,800",1.資料整理2.電腦keying3.其他交辦事項,高雄市左營區,經歷不拘,專科,員工900人,4znse,www.104.com.tw/job/4znse?jobsource=jolist_c_relevance
7/07,【個金】數位金融電話行銷專員,國泰世華商業銀行股份有限公司_人力資源部,台北市松山區,"23,800",1. 透過電話推廣分期商品或信用卡優惠活動，協助客戶透過線上申辦並提供諮詢服務。2. 內勤業務不需外出開發風吹雨淋！3. 給你保障底薪，你只需衝刺賺到百萬年薪。,台北市松山區,經歷不拘,高中,員工9000人,5tfnh,www.104.com.tw/job/5tfnh?jobsource=2018indexpoc
4/30,科技金融_網路工程師,中國信託商業銀行股份有限公司,台北市內湖區安康路22巷33號,待遇面議,1.網路管理系統的建置與設定2.網路組態自動化佈署設定與管理3.網路管理平台維運4.專案跨部門整合及溝通協調.網路問題排查,台北市內湖區,3年以上,大學,員工25000人,6sqbd,www.104.com.tw/job/6sqbd?jobsource=2018indexpoc
7/06,營業員-中港分公司,群益金鼎證券股份有限公司,台中市梧棲區大仁路二段369號1樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台中市梧棲區,經歷不拘,高中,上市上櫃,36r8r,www.104.com.tw/job/36r8r?jobsource=2018indexpoc
7/06,營業員-新店分公司,群益金鼎證券股份有限公司,新北市新店區北新路二段252號2樓之5,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,新北市新店區,經歷不拘,高中,上市上櫃,31vha,www.104.com.tw/job/31vha?jobsource=2018indexpoc
7/06,營業員-竹南分公司,群益金鼎證券股份有限公司,苗栗縣竹南鎮民族路87號5樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,苗栗縣竹南鎮,經歷不拘,高中,上市上櫃,31v8w,www.104.com.tw/job/31v8w?jobsource=2018indexpoc
7/06,營業員-鳳山分公司,群益金鼎證券股份有限公司,高雄市前鎮區永豐路8號1~2樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,高雄市前鎮區,經歷不拘,高中,上市上櫃,31vbt,www.104.com.tw/job/31vbt?jobsource=2018indexpoc
7/06,營業員-忠孝分公司,群益金鼎證券股份有限公司,台北市大安區忠孝東路四段87號15樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台北市大安區,經歷不拘,高中,上市上櫃,31veq,www.104.com.tw/job/31veq?jobsource=2018indexpoc
7/06,營業員-建成分公司,群益金鼎證券股份有限公司,台中市東區建成路735號2樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台中市東區,經歷不拘,高中,上市上櫃,31v8z,www.104.com.tw/job/31v8z?jobsource=2018indexpoc
7/07,【消費金融】業務人員(台北),和潤企業股份有限公司,新北市板橋區三民路一段210號7樓B室,"27,500",1.年薪上看80萬2.無經驗可，公司教育訓練制度完善3.主要負責一般商品/機車分期貸款業務開發、聯繫及推廣。 4.工作態度積極具企圖心。,新北市板橋區,經歷不拘,高中,員工900人,6excs,www.104.com.tw/job/6excs?jobsource=2018indexpoc
7/07,【消費金融】業務人員(桃園),和潤企業股份有限公司,桃園市桃園區,"27,500",1.年薪60~100萬2.無經驗可，公司教育訓練制度完善3.主要負責一般商品/機車分期貸款業務開發、聯繫及推廣。 4.工作態度積極具企圖心。,桃園市桃園區,經歷不拘,高中,員工900人,6anua,www.104.com.tw/job/6anua?jobsource=2018indexpoc
7/07,證券/期貨營業員(中壢分公司),中國信託綜合證券股份有限公司,桃園市中壢區中山路118號3樓,"25,000",1.經紀業務之受託買賣及各項金融商品之推廣2.協助客戶投資理財規劃與提供商品諮詢服務3.開發新客源，維繫客戶關係,桃園市中壢區,經歷不拘,專科,員工500人,69obk,www.104.com.tw/job/69obk?jobsource=2018indexpoc
7/06,營業員-彰化分公司,群益金鼎證券股份有限公司,彰化縣彰化市民生路279號6樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,彰化縣彰化市,經歷不拘,高中,上市上櫃,31va7,www.104.com.tw/job/31va7?jobsource=2018indexpoc
7/06,分行-理財專員(桃竹區),永豐商業銀行股份有限公司,新竹市新竹市區域內各分行,"32,000",協助客戶投資理財規劃，維繫現有客戶關係,新竹市,2年以上,大學,,6wmwh,www.104.com.tw/job/6wmwh?jobsource=2018indexpoc
4/08,新光人壽-(資深)活動企劃專員,新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市中正區忠孝西路一段66號,"35,000",1.負責活動的規劃、安排與執行（如：年度大型獎勵活動、國內外表揚大會、研習營等）2.負責活動企劃案的發想與撰寫3.負責活動現場的統籌、執行管理4.其他主管交辦及支援事項,台北市中正區,1年以上,大學,上市上櫃,6i9vo,www.104.com.tw/job/6i9vo?jobsource=2018indexpoc
7/04,多家銀行理專招募，外商、本土銀行皆有配合,全球人事顧問股份有限公司,台北市大安區台灣全國就近分發,"35,000",1. 在分行以親訪或電話方式開發/維護客戶關係，客戶無法親臨分行也可透過全方位的電話理財服務中心提供金融相關服務交易。2. 提供有關股票、債券、市場條件、投資前途及財務狀況等金融投資商品與國際金融市場之資訊。3. 分析股票、債券、外匯及其,台北市大安區,經歷不拘,專科,,6yr6t,www.104.com.tw/job/6yr6t?jobsource=2018indexpoc
7/07,【消費金融】業務人員(頭份),和潤企業股份有限公司,苗栗縣頭份市,"27,500",1.年薪60~100萬2.無經驗可，公司教育訓練制度完善3.主要負責一般商品/機車分期貸款業務開發、聯繫及推廣。 4.工作態度積極具企圖心。,苗栗縣頭份市,經歷不拘,高中,員工900人,6tr6o,www.104.com.tw/job/6tr6o?jobsource=2018indexpoc
6/29,新光人壽-系統分析師 (熟壽險資訊佳)(有相關經驗、證照者從優核敘),新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市松山區光復北路11巷33號,待遇面議,【#新光資訊中心擴編徵才】1.進行需求訪談、分析與管理並撰寫系統分析文件，以確保使用者各項功能需求之完整性及正確性。2.帶領同仁維護所屬業務線別系統，確保系統正常運作。3.管理需求單執行進度，並提供同仁專業指導。4.熟悉系統關聯性，協助上線前測試工作確保資訊系統營運正常。.需參與各式小型及大型(10~30人;1~3年)軟體開發案。【具備MCDBA、MCTS、MCITP、Oracle：10g DBA OCA/OCP相關專業證照尤佳】,台北市松山區,4年以上,大學,上市上櫃,4vm28,www.104.com.tw/job/4vm28?jobsource=2018indexpoc
4/30,科技金融_高級資訊專案管理師,中國信託商業銀行股份有限公司,台北市南港區經貿二路168號,待遇面議,1.負責跨國/大型重要專案管理，並能依專案執行狀況調配與管理數個子專案並掌握進度2.負責專案風險掌控及呈報決策高層3.負責溝通及協調跨各功能/事業處之專案相關事宜4.新技術或應用軟體導入研究及發展規劃,台北市南港區,10年以上,大學,員工25000人,6vhvi,www.104.com.tw/job/6vhvi?jobsource=2018indexpoc
7/07,承銷輔導人員,福邦證券股份有限公司,台北市中正區忠孝西路一段6號7樓,待遇面議,1.提供企業申請上市櫃之前置作業規劃及輔導。2.提供已上市上櫃公司國內外籌資規劃服務等。3.財務顧問案件之作業。4.具備汽車駕照尤佳。,台北市中正區,2年以上,大學,,2ryvz,www.104.com.tw/job/2ryvz?jobsource=2018indexpoc
7/06,稽核處-稽核人員,永豐商業銀行股份有限公司,台北市中山區八德路二段306號,待遇面議,1.執行總行單位(財務金融、風險管理、財務作業、作業中心)2.對前項單位之自行查核作業進行督導及審核。3.對前項單位內部控制制度之設計及執行提供適當建議。4.執行場外監控並蒐集相關法令暨業務發展資訊，以評估各項內控作業控管之妥適性。,台北市中山區,經歷不拘,大學,,6wm03,www.104.com.tw/job/6wm03?jobsource=2018indexpoc
7/08,證券/期貨營業員(忠孝分公司),中國信託綜合證券股份有限公司,台北市中正區忠孝西路一段6號4樓,"25,000",1.經紀業務之受託買賣及各項金融商品之推廣2.協助客戶投資理財規劃與提供商品諮詢服務3.開發新客源，維繫客戶關係,台北市中正區,經歷不拘,專科,員工500人,69o7k,www.104.com.tw/job/69o7k?jobsource=2018indexpoc
7/07,"#️⃣【正職獵才｜知名日商金融服務集團】法令遵循人員 (洗錢防制) / 起薪約 40,000-50,000元 / 具洗錢防制工作經驗者尤佳｜BIS_233",藝珂人事顧問股份有限公司,台北市松山區,"40,000",Payeasy特約商店優惠-----------------------------------------------------------------------▲歡迎加入臉書∣ Adecco · 金融產業資訊共享平台 ∣：https,台北市松山區,1年以上,大學,,61dcu,www.104.com.tw/job/61dcu?jobsource=2018indexpoc
7/06,稽核處-稽核人員,永豐商業銀行股份有限公司,台北市中山區八德路二段306號,待遇面議,1.執行總行單位(財務金融、風險管理、財務作業、作業中心)2.對前項單位之自行查核作業進行督導及審核。3.對前項單位內部控制制度之設計及執行提供適當建議。4.執行場外監控並蒐集相關法令暨業務發展資訊，以評估各項內控作業控管之妥適性。,台北市中山區,經歷不拘,大學,,6wm03,www.104.com.tw/job/6wm03?jobsource=2018indexpoc
7/07,承銷輔導人員,福邦證券股份有限公司,台北市中正區忠孝西路一段6號7樓,待遇面議,1.提供企業申請上市櫃之前置作業規劃及輔導。2.提供已上市上櫃公司國內外籌資規劃服務等。3.財務顧問案件之作業。4.具備汽車駕照尤佳。,台北市中正區,2年以上,大學,,2ryvz,www.104.com.tw/job/2ryvz?jobsource=2018indexpoc
7/07,【消費金融】業務人員(台南),和潤企業股份有限公司,台南市南區,"27,500",1.年薪60~100萬2.無經驗可，公司教育訓練制度完善3.主要負責一般商品/機車分期貸款業務開發、聯繫及推廣。 4.工作態度積極具企圖心。,台南市南區,經歷不拘,高中,員工900人,6vay5,www.104.com.tw/job/6vay5?jobsource=2018indexpoc
7/03,軟體程式設計師-金融(外商),鑫承股份有限公司,台北市南港區,"30,000",1. 熟悉SQL Server/Access資料庫 及 T-SQL語法運用。2. 熟悉VBA/VB/VB.net(winform)程式語言 及 Excel函式 實務經驗者。3. 熟悉軟體開發流程 及 程式版本控管經驗。4. 需求單/問題單管理、廠商管理。. 可獨立及團隊合作、問題分析/處理、跨部門溝通協調能力 及 良好文件製作/整理能力(Word/Excel/Power Point)。6. 主管交辦事項。,台北市南港區,3年以上,大學,員工150人,6f6cu,www.104.com.tw/job/6f6cu?jobsource=2018indexpoc
7/06,營業員-延平分公司,群益金鼎證券股份有限公司,台北市大同區延平北路二段96號4樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台北市大同區,經歷不拘,高中,上市上櫃,31v7w,www.104.com.tw/job/31v7w?jobsource=2018indexpoc
7/06,營業員-高雄分公司,群益金鼎證券股份有限公司,高雄市前金區河東路165號1樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,高雄市前金區,經歷不拘,高中,上市上櫃,31vb4,www.104.com.tw/job/31vb4?jobsource=2018indexpoc
7/06,營業員-高盛分公司,群益金鼎證券股份有限公司,高雄市前金區中山二路505號1樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,高雄市前金區,經歷不拘,高中,上市上櫃,31vb6,www.104.com.tw/job/31vb6?jobsource=2018indexpoc
7/07,【消費金融】業務人員(高雄),和潤企業股份有限公司,高雄市左營區,"27,500",1.重機分期業務(簽約經銷商維繫及拓展 )2.輔導經銷商相關之教育訓練(說明業務送件流程、審核條件，幫助客戶業務往來順暢)3.市場情報蒐集4.其他主管臨時交辦事項,高雄市左營區,經歷不拘,高中,員工900人,6ljx5,www.104.com.tw/job/6ljx5?jobsource=2018indexpoc
7/05,【月薪三萬↑內勤職缺】銀行單位內勤專員：入職享保障薪資(均薪32-35K)／線上協助客戶金融規劃／週休二日－S,展燁國際有限公司,高雄市左營區,"32,000","撥打電話經營銀行既有客戶，線上推廣金融醫療商品(不須動用自身人脈銷售、純內勤免外訪開發)工作時間▶ 週一～週五9:30-18:30(週休二日)薪資▶ 保障底薪25,600+新人津貼5,000+獎金抽成＝新人均薪32,000起福",高雄市左營區,經歷不拘,高中,員工15人,6wskh,www.104.com.tw/job/6wskh?jobsource=2018indexpoc
4/30,科技金融_數據應用工程師,中國信託商業銀行股份有限公司,台北市南港區經貿二路168號,待遇面議,1. 依需求內容與user進行大數據相關需求訪談，確認規格及系統開發設計作業2. 負責大數據系統、批次作業管理與監控，並進行系統問題預防、處理及優化作業,台北市南港區,3年以上,大學,員工25000人,54m18,www.104.com.tw/job/54m18?jobsource=2018indexpoc
7/08,理財專員(台中彰化南投地區),臺灣中小企業銀行股份有限公司,台中市中區分發至台中彰化南投地區之營業單位,"33,000",從事金融商品銷售等相關工作。,台中市中區,2年以上,大學,上市上櫃,5oif0,www.104.com.tw/job/5oif0?jobsource=2018indexpoc
5/19,新光人壽-訓練企劃專員(人資相關),新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),新北市板橋區中山路一段141號,"35,000",•規劃/執行業務員訓練計畫(含調訓作業)，以確保訓練計劃之達成。•執行教育訓練相關業務(含訓練發展系統)，並規劃相關作業流程及表單，以管控進度及追蹤成效。•辦理/執行教育訓練業務統計分析，以提供主管參考。•收集教育訓練相關資訊、法令，研擬相關辦法、制度及規章之修訂，以落實法令遵循。•收集業界相關訓練資訊及蒐集業務單位訓練需求，以作為訓練規劃之參考。,新北市板橋區,1年以上,大學,上市上櫃,46r3a,www.104.com.tw/job/46r3a?jobsource=2018indexpoc
2/12,新光人壽-壽險專職電話行銷人員(高雄),新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),高雄市新興區七賢一路251號17樓,"23,800",【五】夠好！★ 產品好：熱門商品超好賣！★ 名單好：優質客戶名單超好講！★ 獎金好：不怕同業比，百萬年薪就是你！★ 訓練好：專業知識及銷售技巧快速入門，超容易上手！★ 環境好：獨立工作空間超舒適！以電話行銷方式對名單客戶銷售熱門保險商品，純內勤工作，無須外出拜訪客戶，輕鬆領獎金。,高雄市新興區,經歷不拘,高中,上市上櫃,44cfj,www.104.com.tw/job/44cfj?jobsource=2018indexpoc
7/06,金融現送保全員(新竹二隊),台灣保全股份有限公司,新竹市中央路198號3樓,待遇面議,負責現金保全運送相關勤務及ATM機台清潔維護享勞健團保、勞工退休金薪資福利待遇佳（正式：底薪27400元/月，服勤174小時起加班費另計）上班時間依排班值勤,新竹市,經歷不拘,高中,員工1000人,40696,www.104.com.tw/job/40696?jobsource=2018indexpoc
7/04,"外商多項福利/每月均薪合計33,000-35,000起/保障年薪14個月/內勤外撥金融商品規劃/無須相關經驗 1688-D25",精英人力資源股份有限公司,高雄市苓雅區,"25,600","聯繫拜訪,金融醫療商品介紹推廣(內勤,無須開發或外訪)福利:勞健保加保/退休金提撥/三節獎金/年終保障2個月/年假10天/有薪病假15天協助考取相關證照提升個人能力,新人津貼符合規定方可領取升遷管道透明無空降部隊,薪資會隨個",高雄市苓雅區,經歷不拘,高中,,6y08n,www.104.com.tw/job/6y08n?jobsource=2018indexpoc
3/20,新光人壽-核保人 (台北_銀保/保經代通路件)(薪優),新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市中正區忠孝西路一段66號,待遇面議,【此職缺負責銀保、保經代通路件核保】•執行新契約保件與保全件審核、核保等相關作業，進行風險評估，以確保核保作業效率與正確性。•回應業務單位核保相關諮詢，透過邏輯性解釋與良好的溝通方式，協助相關人員瞭解風險評估標準。•建立並維持與業務單位的互動管道，以有效宣導核保觀念、維護核保品質。,台北市中正區,3年以上,專科,上市上櫃,6k5gp,www.104.com.tw/job/6k5gp?jobsource=2018indexpoc
7/06,營業員-古亭分公司,群益金鼎證券股份有限公司,台北市中正區南昌路2段85號1樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台北市中正區,經歷不拘,高中,上市上櫃,31vdh,www.104.com.tw/job/31vdh?jobsource=2018indexpoc
7/06,營業員-宜蘭分公司,群益金鼎證券股份有限公司,宜蘭縣宜蘭市舊城南路50號5樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,宜蘭縣宜蘭市,經歷不拘,高中,上市上櫃,64vae,www.104.com.tw/job/64vae?jobsource=2018indexpoc
6/12,新光人壽-視覺設計專員,新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市中正區忠孝西路一段66號,待遇面議,•	電子商務網站視覺規劃•	數位廣告設計規劃•	數位平台設計規劃,台北市中正區,5年以上,專科,上市上櫃,6g30h,www.104.com.tw/job/6g30h?jobsource=2018indexpoc
7/06,金融現送保全員(新竹二隊),台灣保全股份有限公司,新竹市中央路198號3樓,待遇面議,負責現金保全運送相關勤務及ATM機台清潔維護享勞健團保、勞工退休金薪資福利待遇佳（正式：底薪27400元/月，服勤174小時起加班費另計）上班時間依排班值勤,新竹市,經歷不拘,高中,員工1000人,40696,www.104.com.tw/job/40696?jobsource=2018indexpoc
7/04,"外商多項福利/每月均薪合計33,000-35,000起/保障年薪14個月/內勤外撥金融商品規劃/無須相關經驗 1688-D25",精英人力資源股份有限公司,高雄市苓雅區,"25,600","聯繫拜訪,金融醫療商品介紹推廣(內勤,無須開發或外訪)福利:勞健保加保/退休金提撥/三節獎金/年終保障2個月/年假10天/有薪病假15天協助考取相關證照提升個人能力,新人津貼符合規定方可領取升遷管道透明無空降部隊,薪資會隨個",高雄市苓雅區,經歷不拘,高中,,6y08n,www.104.com.tw/job/6y08n?jobsource=2018indexpoc
7/06,營業員-館前分公司,群益金鼎證券股份有限公司,台北市中正區重慶南路一段77號8樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台北市中正區,經歷不拘,高中,上市上櫃,36r4p,www.104.com.tw/job/36r4p?jobsource=2018indexpoc
4/08,新光人壽-活動企劃專案襄理,新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市中正區忠孝西路一段66號,待遇面議,1.負責活動的規劃、安排與執行（如：年度大型獎勵活動、國內外表揚大會、研習營等）2.負責活動企劃案的發想與撰寫3.負責活動現場的統籌、執行管理4.其他主管交辦及支援事項,台北市中正區,3年以上,大學,上市上櫃,6i9l5,www.104.com.tw/job/6i9l5?jobsource=2018indexpoc
7/04,{優缺} 0800金融客服專員 免銷售  PC,全球人事顧問股份有限公司,台北市內湖區捷運旁,"30,000",<安排完整帶薪教育訓練，培養優秀人才>【工作內容】*提供客戶經由電話管道提出的各項諮詢及服務*維繫客戶關係提升公司形象滿意度*協助客戶線上變更契約條款，透過第一線即時完成提高服務效率*蒐集客戶諮詢資料，了解客戶脈動，預先發現問題並即時回饋與解決【需求條件】*大專以上不限科系，主修保險或商學相關科系尤佳*基本電腦操作及中文輸入*須配合輪排班*口齒清晰表達能力佳【休假制度】*需可配合輪班排休/月休平均8-10天【薪資福利】*月薪30K-50K(依照過往學經歷核薪)*輪班津貼3000-20000*中秋、端午、年終獎金2個月*績效獎金3-3.5個月◎領先業界的員工團體保險保障及員工協助●勞保、健保及勞工退休金提撥外，員工本人亦享有全方位的團體保險(定期壽險、意外傷害險、住院醫療險、癌症醫療險、意外醫療險，還有獨特的門診險及長期照顧團體健康保險。) ●眷屬(含配偶、子女及父母親)醫療團險(住院醫療險、癌症醫療險、意外醫療險)，配偶子女由公司負擔2/3；父母全額自費。 ●其他可自費參加的優惠團險。 ●免息急用借支，項目涵蓋：員工個人或家屬住院、醫療，重大災害/事故之房屋安遷/修繕，員工本人重大傷病、家屬喪葬借支等。 ●員工婚喪喜慶致禮及住院慰問。 ●安親專案(辦公大樓鄰近企業托兒方案)。◎完善的健康職場及豐富的健康促進活動● 優於法令的健檢，員工每年享有一次健康檢查的福利。● 專職醫師及臨場服務醫師一對一健檢報告諮詢。● 健康講座及健康知識EDM分享重大疾病訊息或健康資訊。● 成立『健康服務站』聘僱專業護理師及委任職業醫學科專科醫師辦理臨場健康服務。●心靈會客室不限次數的0800免費電話諮詢；每人每年最多可有6次/60分鐘免費的面對面心理諮商服務。● 客制化的團體抒壓課程。,台北市內湖區,經歷不拘,大學,,6ziei,www.104.com.tw/job/6ziei?jobsource=2018indexpoc
6/30,金融交易 軟體工程師 Software Engineer (C++),佳德盛科技股份有限公司,台北市中山區復興南路一段2號13樓,"50,000","Improve and maintain machine trading system on Linux(Ubuntu) server focus on efficiency and reliability. Responsibilities: Improve trade system, C++ library Implement trading strategy Develop back-test environment Improve strategy monitor, data pipeline for trade record Requirements: C++ (STL container) Linux programming Multi-thread programming Git Nice to have: Familiar with low-latency program C++ 11 or newer standard Debug and analyze program CMake Python Shell scripting (bash, sh, zsh) Please send your cv to: stanley.chou@algo308.com",台北市中山區,經歷不拘,高中,,6mtty,www.104.com.tw/job/6mtty?jobsource=2018indexpoc
6/29,【群益期貨】全球衍生性商品經紀行銷人員(槓桿交易部),群益期貨股份有限公司,台北市大安區敦化南路二段97號B1,"23,800",1.外匯保證金、CFD、結構型商品業務拓展 。2.網路行銷、社群經營、通路合作。3.MT5、雲端平台等程式交易策略推廣。,台北市大安區,經歷不拘,大學,上市上櫃,69l9g,www.104.com.tw/job/69l9g?jobsource=2018indexpoc
6/22,[金融科技應用] Sr. Java Engineer,景承科技股份有限公司,台北市信義區基隆路一段333號22樓2208室,"50,000",‧三年以上Java程式設計與開發經驗 ‧三年以上使用git或svn‧熟悉MVC或SpringMVC架構‧熟悉MSSQL或Oracle SQL (含JDBC)‧熟悉Tomcat或Jboss架設Server‧熟悉git或svn尤佳‧熟悉Spring boot框架與架設尤佳‧熟悉包版及上版機制 尤佳‧具使用Spring boot框架尤佳‧具使用Maven框架尤佳,台北市信義區,3年以上,專科,員工45人,6qzvu,www.104.com.tw/job/6qzvu?jobsource=2018indexpoc
7/01,〔個金〕薪轉金融專員CB (台南),台新金控_台新國際商業銀行股份有限公司,台南市中西區永福路二段150號4樓,"31,000",1.開發中大型公司薪轉業務及金流相關往來，為分行吸收新CIF及存款2.維護撥薪公司戶與薪轉員工，為分行帶進存款3.經營並維護既有薪轉客戶，透過各項交叉銷售之商品協銷與轉介，增加產品持有數，提升客戶黏著度,台南市中西區,經歷不拘,專科,員工9000人,5fu6e,www.104.com.tw/job/5fu6e?jobsource=2018indexpoc
7/06,營業員-新竹分公司,群益金鼎證券股份有限公司,新竹市北區北大路307號8樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,新竹市,經歷不拘,高中,上市上櫃,31v8p,www.104.com.tw/job/31v8p?jobsource=2018indexpoc
6/15,業務主管,正遠保險經紀人股份有限公司,台中市北區忠明路200號5樓之2,待遇面議,保險金融商品推廣及人力招募培訓育,台中市北區,5年以上,學歷不拘,員工400人,6yxad,www.104.com.tw/job/6yxad?jobsource=2018indexpoc
6/30,企金RM(三重),日盛金融控股股份有限公司,新北市三重區正義北路148號,待遇面議,1.具1年以上徵授信或企金業務相關工作經驗。2.具備銀行內部控制.初階授信人員證照。,新北市三重區,1年以上,學歷不拘,上市上櫃,3pjt0,www.104.com.tw/job/3pjt0?jobsource=2018indexpoc
7/06,營業員-天母分公司,群益金鼎證券股份有限公司,台北市士林區中山北路7段18號3樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台北市士林區,經歷不拘,高中,上市上櫃,31vfh,www.104.com.tw/job/31vfh?jobsource=2018indexpoc
11/22,銀行理財專員_風城分行,台北富邦商業銀行股份有限公司,新竹市,"35,000",推廣各項金融商品、維繫客戶關係，提供理財規劃服務,新竹市,2年以上,專科,員工6750人,57yxh,www.104.com.tw/job/57yxh?jobsource=2018indexpoc
7/06,◆【內湖區 知名金融企業內部資訊部門招募中!】◆  系統架構助理/ 月薪35000 /  歡迎資訊背景或有相關工作經驗者加入!  _BIS_203,藝珂人事顧問股份有限公司,台北市內湖區,"35,000",- 生日獎金- 上百家企業合作優惠方案----------------------------------------------------★歡迎加入臉書∣ Adecco · 金融產業資訊共享平台 ∣★https://www.,台北市內湖區,經歷不拘,專科,,6lpph,www.104.com.tw/job/6lpph?jobsource=2018indexpoc
5/15,新光人壽-核保人(台北)(薪優),新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市中山區建國北路一段90號1樓,待遇面議,•執行新契約保件與保全件審核、核保等相關作業，進行風險評估，以確保核保作業效率與正確性。•回應業務單位核保相關諮詢，透過邏輯性解釋與良好的溝通方式，協助相關人員瞭解風險評估標準。•建立並維持與業務單位的互動管道，以有效宣導核保觀念、維護核保品質。,台北市中山區,3年以上,專科,上市上櫃,6owoc,www.104.com.tw/job/6owoc?jobsource=2018indexpoc
5/20,新光人壽-(數位)行銷企劃專員,新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),台北市中正區忠孝西路一段66號,待遇面議,	電子商務行銷策略規劃執行。	行動商務行銷策略規劃及相關分析。	電子商務平台流程規劃執行。	會員資料及業績資料分析整理報告。,台北市中正區,2年以上,大學,上市上櫃,4k3nx,www.104.com.tw/job/4k3nx?jobsource=2018indexpoc
7/06,營業員-萬華分公司,群益金鼎證券股份有限公司,台北市萬華區桂林路31號2樓,"23,800",經紀業務之受託買賣及各項金融商品之推廣。,台北市萬華區,經歷不拘,高中,上市上櫃,36r7c,www.104.com.tw/job/36r7c?jobsource=2018indexpoc
7/08,證券/期貨營業員(新竹分公司),中國信託綜合證券股份有限公司,新竹市民族路139號2樓,"25,000",1.經紀業務之受託買賣及各項金融商品之推廣2.協助客戶投資理財規劃與提供商品諮詢服務3.開發新客源，維繫客戶關係,新竹市,經歷不拘,專科,員工500人,69obp,www.104.com.tw/job/69obp?jobsource=2018indexpoc
7/08,證券/期貨營業員(新竹分公司),中國信託綜合證券股份有限公司,新竹市民族路139號2樓,"25,000",1.經紀業務之受託買賣及各項金融商品之推廣2.協助客戶投資理財規劃與提供商品諮詢服務3.開發新客源，維繫客戶關係,新竹市,經歷不拘,專科,員工500人,69obp,www.104.com.tw/job/69obp?jobsource=2018indexpoc
7/08,金融服務事業群-Golang工程師,三竹資訊股份有限公司,台北市中山區新生北路二段39號11F,待遇面議,工作內容以Golang開發後端服務/監控系統/後臺系統技能需求1. 具有獨立開發的能力和良好清晰的程式設計思路及對系統架構有想法者。2. 熟悉Golang語言，計算機理論基礎扎實，2年以上Golang開發工作經驗，有完整的項目經驗。3. 熟悉Golang協程，熟悉Channel和鎖資源競爭。4. 了解 JSON / MessagePack / Protobuf 等網路通信技術和資料交換格式。. 熟悉TCP/IP、HTTP、RPC等網路通訊協定。6. 理解高併發、高可用架構系統，有分散式伺服器開發經驗優。7. 有其他程式語言開發經驗者優。,台北市中山區,2年以上,大學,員工293人,6yqmw,www.104.com.tw/job/6yqmw?jobsource=2018indexpoc
